25.0, 25.0, -25.0, 22.22222222222222, 25.0, -25.0
22.22222222222222, 25.0, -25.0, 19.444444444444443, 25.0, -25.0
19.444444444444443, 25.0, -25.0, 16.666666666666668, 25.0, -25.0
16.666666666666668, 25.0, -25.0, 13.88888888888889, 25.0, -25.0
13.88888888888889, 25.0, -25.0, 11.11111111111111, 25.0, -25.0
11.11111111111111, 25.0, -25.0, 8.333333333333336, 25.0, -25.0
8.333333333333336, 25.0, -25.0, 5.555555555555554, 25.0, -25.0
5.555555555555554, 25.0, -25.0, 2.7777777777777786, 25.0, -25.0
2.7777777777777786, 25.0, -25.0, 0.0, 25.0, -25.0
0.0, 25.0, -25.0, 0.0, 25.0, -22.22222222222222
0.0, 25.0, -22.22222222222222, 0.0, 25.0, -19.444444444444443
0.0, 25.0, -19.444444444444443, 0.0, 25.0, -16.666666666666668
0.0, 25.0, -16.666666666666668, 0.0, 25.0, -13.88888888888889
0.0, 25.0, -13.88888888888889, 0.0, 25.0, -11.11111111111111
0.0, 25.0, -11.11111111111111, 0.0, 25.0, -8.333333333333336
0.0, 25.0, -8.333333333333336, 0.0, 25.0, -5.555555555555554
0.0, 25.0, -5.555555555555554, 0.0, 25.0, -2.7777777777777786
0.0, 25.0, -2.7777777777777786, 0.0, 25.0, 0.0
0.0, 25.0, 0.0, 2.7777777777777786, 25.0, 0.0
2.7777777777777786, 25.0, 0.0, 5.555555555555555, 25.0, 0.0
5.555555555555555, 25.0, 0.0, 8.333333333333332, 25.0, 0.0
8.333333333333332, 25.0, 0.0, 11.11111111111111, 25.0, 0.0
11.11111111111111, 25.0, 0.0, 13.88888888888889, 25.0, 0.0
13.88888888888889, 25.0, 0.0, 16.666666666666664, 25.0, 0.0
16.666666666666664, 25.0, 0.0, 19.444444444444446, 25.0, 0.0
19.444444444444446, 25.0, 0.0, 22.22222222222222, 25.0, 0.0
22.22222222222222, 25.0, 0.0, 25.0, 25.0, 0.0
25.0, 25.0, 0.0, 25.0, 25.0, -2.7777777777777786
25.0, 25.0, -2.7777777777777786, 25.0, 25.0, -5.555555555555555
25.0, 25.0, -5.555555555555555, 25.0, 25.0, -8.333333333333332
25.0, 25.0, -8.333333333333332, 25.0, 25.0, -11.11111111111111
25.0, 25.0, -11.11111111111111, 25.0, 25.0, -13.88888888888889
25.0, 25.0, -13.88888888888889, 25.0, 25.0, -16.666666666666664
25.0, 25.0, -16.666666666666664, 25.0, 25.0, -19.444444444444446
25.0, 25.0, -19.444444444444446, 25.0, 25.0, -22.22222222222222
25.0, 25.0, -22.22222222222222, 25.0, 25.0, -25.0
0.0, 0.0, -25.0, 2.7777777777777786, 0.0, -25.0
2.7777777777777786, 0.0, -25.0, 5.555555555555555, 0.0, -25.0
5.555555555555555, 0.0, -25.0, 8.333333333333332, 0.0, -25.0
8.333333333333332, 0.0, -25.0, 11.11111111111111, 0.0, -25.0
11.11111111111111, 0.0, -25.0, 13.88888888888889, 0.0, -25.0
13.88888888888889, 0.0, -25.0, 16.666666666666664, 0.0, -25.0
16.666666666666664, 0.0, -25.0, 19.444444444444446, 0.0, -25.0
19.444444444444446, 0.0, -25.0, 22.22222222222222, 0.0, -25.0
22.22222222222222, 0.0, -25.0, 25.0, 0.0, -25.0
25.0, 0.0, -25.0, 25.0, 0.0, -22.22222222222222
25.0, 0.0, -22.22222222222222, 25.0, 0.0, -19.444444444444443
25.0, 0.0, -19.444444444444443, 25.0, 0.0, -16.666666666666668
25.0, 0.0, -16.666666666666668, 25.0, 0.0, -13.88888888888889
25.0, 0.0, -13.88888888888889, 25.0, 0.0, -11.11111111111111
25.0, 0.0, -11.11111111111111, 25.0, 0.0, -8.333333333333336
25.0, 0.0, -8.333333333333336, 25.0, 0.0, -5.555555555555554
25.0, 0.0, -5.555555555555554, 25.0, 0.0, -2.7777777777777786
25.0, 0.0, -2.7777777777777786, 25.0, 0.0, 0.0
25.0, 0.0, 0.0, 22.22222222222222, 0.0, 0.0
22.22222222222222, 0.0, 0.0, 19.444444444444443, 0.0, 0.0
19.444444444444443, 0.0, 0.0, 16.666666666666668, 0.0, 0.0
16.666666666666668, 0.0, 0.0, 13.88888888888889, 0.0, 0.0
13.88888888888889, 0.0, 0.0, 11.11111111111111, 0.0, 0.0
11.11111111111111, 0.0, 0.0, 8.333333333333336, 0.0, 0.0
8.333333333333336, 0.0, 0.0, 5.555555555555554, 0.0, 0.0
5.555555555555554, 0.0, 0.0, 2.7777777777777786, 0.0, 0.0
2.7777777777777786, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, -2.7777777777777786
0.0, 0.0, -2.7777777777777786, 0.0, 0.0, -5.555555555555555
0.0, 0.0, -5.555555555555555, 0.0, 0.0, -8.333333333333332
0.0, 0.0, -8.333333333333332, 0.0, 0.0, -11.11111111111111
0.0, 0.0, -11.11111111111111, 0.0, 0.0, -13.88888888888889
0.0, 0.0, -13.88888888888889, 0.0, 0.0, -16.666666666666664
0.0, 0.0, -16.666666666666664, 0.0, 0.0, -19.444444444444446
0.0, 0.0, -19.444444444444446, 0.0, 0.0, -22.22222222222222
0.0, 0.0, -22.22222222222222, 0.0, 0.0, -25.0
